Este,Norte,Cota,Rec_Peso_PND25_(%),Rec_Peso_PND25_(%)_nscore,cluster_con_nscore,cluster_sin_nscore,origen
8869.056883278688,24856.42283257125,1517.031589725019,,,0,,relleno
8961.243945075466,25291.915969231057,1436.740461750525,,,0,,relleno
9131.271173075449,25046.971751199384,1578.2271822102261,,,0,,relleno
8942.400998280857,25211.764227923763,1405.0341099342565,,,0,,relleno
8917.700638556704,25525.654802319645,1402.393140443928,,,0,,relleno
8990.670019547177,25475.266611407515,1674.009043936794,,,0,,relleno
8888.192089902886,25230.3682635249,1681.3386815078113,,,0,,relleno
8954.829731289941,24877.628916058526,1654.7075033212027,,,0,,relleno
9211.890816878795,24581.484930873004,1624.078276353309,,,0,,relleno
9133.30506129588,24700.553648886078,1499.4996685599244,,,0,,relleno
8963.001668245297,24533.63050382577,1505.9534040922542,,,0,,relleno
8869.82111601422,25883.454564271004,1537.8659379131843,,,0,,relleno
8812.74237800087,25119.53709797285,1498.081796343482,,,0,,relleno
8917.311245858991,24979.410014692887,1758.9453933250034,,,0,,relleno
9041.945959841181,24275.190562259886,1529.5131694154934,,,0,,relleno
8980.655623300912,25173.828449039895,1644.4552781847403,,,0,,relleno
8958.26967612567,26349.632609366905,1551.5298712746567,,,0,,relleno
8981.737033583053,24641.413636588717,1792.4894862073938,,,1,,relleno
8997.49563435799,24972.985309773096,1541.3342035304545,,,0,,relleno
9015.381018561593,24647.071440999567,1450.0296289008786,,,0,,relleno
9055.977059444587,25336.040865760326,1557.2883567251065,,,0,,relleno
8922.29073519844,24673.2621471259,1569.0693438788462,,,0,,relleno
9114.439762269694,24480.967317460367,1514.7771175003493,,,0,,relleno
8873.90846807146,26115.685667723574,1429.9979873552754,,,0,,relleno
8901.81473389498,24979.301318225167,1367.4786696122148,,,0,,relleno
8872.07013413161,25892.88075495181,1577.8887293353014,,,0,,relleno
9091.486815677323,24749.748481937124,1502.133579954529,,,0,,relleno
9026.47482467563,26160.115907313913,1694.7105707769936,,,0,,relleno
9082.376055160106,25043.14717688417,1438.5649893265372,,,0,,relleno
9186.26664848394,24524.349806147857,1600.079922444141,,,0,,relleno
9025.437011837177,25610.18971315827,1553.9364474850943,,,0,,relleno
9008.130501712592,24595.145559813387,1768.5767957432201,,,0,,relleno
8978.830370994468,25372.433966018303,1775.9103239891183,,,0,,relleno
8816.177288236182,25682.720784016863,1498.144479859509,,,0,,relleno
8940.621829830627,26379.38270047489,1603.3552387651398,,,0,,relleno
9031.636663204017,24521.619750951526,1558.5989403428935,,,0,,relleno
8859.40910202996,25740.59409605778,1648.8392305163188,,,0,,relleno
9054.877397963452,26208.264062085982,1617.588097575473,,,0,,relleno
8829.65636574868,25363.88298341005,1562.534403064835,,,0,,relleno
8995.612985008709,24388.648546852757,1559.0856378403603,,,0,,relleno
8863.208600160031,25708.850768139408,1378.131825217325,,,0,,relleno
8942.866736059452,25129.279487199317,1395.3826070735267,,,0,,relleno
9098.561911236136,24862.486155364415,1488.4727507938283,,,0,,relleno
8951.628858628193,25656.10994727574,1441.7972035090518,,,0,,relleno
9080.674444059796,24641.7119027812,1458.9509008113678,,,0,,relleno
8918.367097938593,24640.55889370815,1347.8269415448,,,0,,relleno
8979.82663878598,24741.33120426436,1313.1233708494672,,,0,,relleno
9020.642524101462,24417.164086461464,1326.5502832404923,,,0,,relleno
9059.674039606272,25494.630908895328,1639.7958230477464,,,0,,relleno
8882.016502130902,25294.017003329027,1651.8925458562253,,,0,,relleno
8973.915360790865,25852.654635252555,1607.3282473150273,,,0,,relleno
8959.372268704017,24826.370667386076,1712.8107681081196,,,0,,relleno
9002.990035332401,24373.159819194047,1307.5012508975458,,,0,,relleno
9054.620773123286,24793.66658432283,1773.5048066715199,,,0,,relleno
9091.086792073924,24768.592743296533,1439.9435664649845,,,0,,relleno
8764.354923148023,25388.95133500811,1415.748257750708,,,0,,relleno
8956.98743960565,24977.178826509356,1810.0669461391644,,,0,,relleno
8928.798977126513,25575.012375266127,1662.4328967260813,,,0,,relleno
8943.661580811537,25539.414383661235,1584.0904680000679,,,0,,relleno
9135.270632537347,24650.994558437636,1491.1327171230455,,,0,,relleno
8923.701580847104,25050.2524187468,1461.7614157956884,,,0,,relleno
8953.636552211206,24674.102285774996,1461.1943599494962,,,0,,relleno
8799.08614928864,25417.254648675233,1468.2883772790856,,,0,,relleno
8806.063053437423,25612.917079073308,1294.9538205965487,,,0,,relleno
9023.187873135801,26181.426825322542,1619.740364641044,,,0,,relleno
9077.249832921892,25120.468166590832,1469.3499893219514,,,0,,relleno
8791.117321995485,25094.238294497252,1438.209572021609,,,0,,relleno
8923.50127203661,26286.202165664257,1582.8764645384003,,,0,,relleno
9038.884214793552,25440.513906711774,1538.5235325187273,,,0,,relleno
8799.322422409645,25652.637254439334,1346.5408263572765,,,0,,relleno
9038.408607742049,24330.540185729587,1400.8066557828824,,,0,,relleno
9061.20425190786,24614.89672033694,1498.1248396515398,,,0,,relleno
8829.333049238878,26061.113556810178,1413.7249709991524,,,0,,relleno
8826.790232027348,25073.793417486948,1408.5481565704342,,,0,,relleno
9158.485871926292,24551.924505979037,1604.2729260753053,,,0,,relleno
8959.95277837041,24800.21690853208,1532.4440831415263,,,0,,relleno
8903.349426629507,25426.586722183245,1532.0364321478787,,,0,,relleno
8989.252925039937,25814.89955574801,1645.294445838301,,,0,,relleno
8876.95966527629,25302.80151492109,1363.6698168649013,,,0,,relleno
9010.992249441908,25956.96344201325,1614.906271541121,,,0,,relleno
9022.724372688186,24409.435150926198,1395.9100438117637,,,0,,relleno
9032.73644314358,25084.84881769334,1745.9852054114374,,,0,,relleno
8999.978046238355,25637.24088162707,1750.5508493271345,,,0,,relleno
8910.833996225081,26350.790001378686,1542.8213396537694,,,0,,relleno
8961.381511408614,25308.424691776294,1519.2300603294452,,,0,,relleno
8952.5430508274,24881.711623518186,1762.3328890982293,,,0,,relleno
9025.067165035267,24976.409302749846,1430.2214211400983,,,0,,relleno
8796.083162574274,25540.7690671608,1586.8557954987016,,,0,,relleno
9106.914206141162,24827.492380980973,1533.8974825079051,,,0,,relleno
8782.460452188952,25463.706863191244,1390.1974338559264,,,0,,relleno
9078.291636004486,24512.222591556307,1563.7625074654552,,,0,,relleno
8766.837417157669,25300.52370622217,1365.2860309038003,,,0,,relleno
8788.24555867637,25915.253879845917,1379.064951437523,,,0,,relleno
8765.73845489941,25524.558922229822,1380.6384607601415,,,0,,relleno
8988.915488100669,24557.423994678287,1609.6973183713992,,,0,,relleno
8742.625183361486,25806.254051673623,1343.698362107818,,,0,,relleno
8961.420959729769,25160.9126684913,1664.3298342107532,,,0,,relleno
8875.51387326381,25255.30015458414,1292.9499634089502,,,0,,relleno
9028.319486120232,24505.84325438872,1476.4811834563343,,,0,,relleno
8851.610765509278,25904.389695597176,1460.119535950333,,,0,,relleno
8937.508404252478,25439.728807565967,1546.2731422679062,,,0,,relleno
9118.878876278124,24409.767781765047,1658.4388725668991,,,0,,relleno
8896.233797900806,25837.80767504171,1651.548153905538,,,0,,relleno
9054.173599209398,24985.8894501717,1671.8966064194187,,,0,,relleno
8869.712896014235,25257.967771791828,1552.386031686869,,,0,,relleno
8931.148503135408,25992.573081903527,1669.521825756548,,,0,,relleno
9056.452417735021,24868.675025593173,1419.5759836449818,,,0,,relleno
8907.667488362225,25434.785560002943,1687.641161274025,,,0,,relleno
8921.39333351066,25284.113375774217,1721.8426000191048,,,0,,relleno
9020.71339690682,24812.363056327664,1585.056011723455,,,0,,relleno
8970.237556560354,24604.50521247255,1466.5014766153824,,,0,,relleno
8912.730765300845,25301.026723847754,1369.8608109167533,,,0,,relleno
8895.85357838741,25431.543673335524,1710.2382568591618,,,0,,relleno
9033.822055334964,24872.791813539774,1755.1667895272403,,,0,,relleno
8968.069175304352,24792.82977859209,1462.2188754243978,,,0,,relleno
8881.518190564115,26094.093850576857,1442.1468594911846,,,0,,relleno
8874.475295774817,25832.17863992713,1450.2141664461792,,,0,,relleno
8978.26757919323,24749.160038144808,1396.452198212699,,,0,,relleno
8780.057277833805,25745.135217672905,1347.059765262827,,,0,,relleno
8997.649497981072,25638.765322597712,1648.1809990428028,,,0,,relleno
9016.257178247011,25341.52008378368,1695.4615101412062,,,0,,relleno
8922.284329996197,24565.172653256013,1662.7902036761107,,,0,,relleno
8973.522323360727,26022.54210787152,1660.9168932592959,,,0,,relleno
9031.030953148133,25046.71833605087,1521.8326277721299,,,0,,relleno
9006.15550987818,25239.771199129562,1512.4683238034784,,,0,,relleno
8971.886522588595,24825.964854119164,1656.773053039537,,,0,,relleno
8778.09646653859,25370.35549505222,1483.5651097291618,,,0,,relleno
8979.613254234646,24466.48360476092,1663.662127165323,,,0,,relleno
8947.972729531459,24990.51111556786,1500.5551833939753,,,0,,relleno
8861.806064593431,25020.30121828929,1307.5962108424874,,,0,,relleno
8793.568204129555,25162.896678753685,1385.3498572889785,,,0,,relleno
9039.857185827585,24981.39748222188,1553.5130688417435,,,0,,relleno
8897.37413775006,25207.553331862593,1508.7633274613722,,,0,,relleno
8866.04260514282,25334.758099978353,1517.9074850077152,,,0,,relleno
9058.428741358846,24932.705619776087,1602.3504315810553,,,0,,relleno
9039.940323188528,24640.041968647645,1713.797122021123,,,0,,relleno
9036.388106149912,24236.064765032632,1375.9230973975043,,,0,,relleno
8804.373526934116,25266.71764633559,1492.7544494258595,,,0,,relleno
9001.553163600816,24578.783136981914,1366.2497089764806,,,0,,relleno
8868.940761203725,26175.2773367585,1510.233396430195,,,0,,relleno
8922.134824600207,25605.225616293013,1472.7543539593958,,,0,,relleno
8989.200386141554,25691.505290317727,1763.8250472988952,,,0,,relleno
8900.523027955574,24570.66873806519,1531.6016152166194,,,0,,relleno
8758.626144502809,25455.12370775679,1381.753032569116,,,0,,relleno
9043.783703654608,24717.97424297296,1430.3050375494413,,,0,,relleno
8810.278843167976,25369.099996728386,1265.0934861672206,,,0,,relleno
9197.917793648492,24661.789568423053,1579.0669674717703,,,0,,relleno
8952.050451954396,25179.756584713406,1466.0785766907043,,,0,,relleno
8906.195687444751,24315.40103367201,1746.3649924463416,,,1,,relleno
9088.436535541043,25362.576368281738,1560.887782653302,,,0,,relleno
8831.098501415929,25214.58961202186,1547.3825575389226,,,0,,relleno
8997.552767046313,24991.109092173734,1407.310232539989,,,0,,relleno
9005.250132695663,26336.113927760598,1645.968337015635,,,0,,relleno
8904.494582506111,25093.431182762084,1484.6464573686244,,,0,,relleno
8841.810219106565,25336.456609457222,1311.589524368484,,,0,,relleno
8942.390858322036,25381.4406179481,1509.5739579201186,,,0,,relleno
8895.845006649448,25044.22448610227,1643.8954105028315,,,0,,relleno
8872.212622216255,25201.743752129394,1490.1373780000556,,,0,,relleno
8984.351545749681,24677.479899297785,1441.9690358162509,,,0,,relleno
8795.380969294325,25394.94705017557,1387.2811287140687,,,0,,relleno
9033.547338809245,24474.290669746813,1556.4110547605899,,,0,,relleno
8981.866497878773,25669.889498970897,1682.5424399413178,,,0,,relleno
9088.084879326028,24618.857125494094,1534.1875755207386,,,0,,relleno
8852.06397077777,25449.291600355107,1324.9951609148022,,,0,,relleno
9060.810428855322,25559.451346385526,1656.698798323828,,,0,,relleno
9021.687726753777,24840.400365492776,1375.3794124845613,,,0,,relleno
8921.747323730684,24323.498086242696,1708.249733239773,,,1,,relleno
8914.21326517642,24553.40325209393,1650.9689422870813,,,0,,relleno
9003.66013658622,26164.043717746936,1549.563154844777,,,0,,relleno
9001.010322523738,24965.919350970773,1805.9525527138526,,,0,,relleno
8910.6148515603,25343.732761030762,1608.014800306448,,,0,,relleno
9058.540102751815,25162.743136616773,1474.967637049402,,,0,,relleno
8838.020113630582,24957.395273173446,1424.4525929397378,,,0,,relleno
8960.474486873629,25354.30018073399,1586.2926728950526,,,0,,relleno
9011.16435308947,25689.854634619427,1696.5399206561078,,,0,,relleno
9012.9970961475,25867.13614906974,1721.3546748552014,,,0,,relleno
9093.115063958912,24852.904247085182,1525.682701260458,,,0,,relleno
8965.042014462315,25488.390913265255,1533.2507836286213,,,0,,relleno
8704.22569475868,25855.34399314975,1296.8203696547205,,,0,,relleno
8898.35879456738,25152.70296346381,1641.6081263237165,,,0,,relleno
9043.430859826072,26022.3838927995,1702.9162334157304,,,0,,relleno
9157.082363625188,25026.61787938739,1630.118599036733,,,0,,relleno
8927.46292706314,24860.699912090477,1480.8342112912546,,,0,,relleno
8973.0131019927,24813.348799738946,1563.2455475734355,,,0,,relleno
9019.227141533205,25318.957888699548,1440.0705106944795,,,0,,relleno
9011.907963601008,24406.86672063353,1538.6653607155358,,,0,,relleno
9019.996481387006,25366.024763595426,1675.9230849015569,,,0,,relleno
9061.276727124672,24647.051073597806,1703.5813187467188,,,0,,relleno
8920.721864844752,25113.764959721193,1377.0406287682024,,,0,,relleno
8911.031034663456,24375.93324580748,1613.3896950048963,,,0,,relleno
8997.126930684555,24734.418680952553,1591.3080129344285,,,0,,relleno
8811.115506262413,25254.259274616634,1456.6964211147608,,,0,,relleno
9002.65322260393,24339.25232283256,1487.2174013929812,,,0,,relleno
9036.052577384846,25258.37502819676,1617.9544476137835,,,0,,relleno
9036.713858539006,25057.970734719336,1702.4110410392927,,,0,,relleno
9003.788105519523,26117.652346101433,1700.574986171668,,,0,,relleno
8991.036106621985,24521.24393320485,1480.5463610855481,,,0,,relleno
8899.247288565071,24987.44197042214,1453.0080439329513,,,0,,relleno
9036.090454774305,24588.35869999951,1760.4993005232016,,,4,,relleno
8913.148703053947,25251.741112718228,1619.930305501135,,,0,,relleno
8801.806355082263,25582.05981524721,1529.6566206263133,,,0,,relleno
9023.978325967912,24668.72900779441,1647.4394088340514,,,0,,relleno
8878.350633570675,25955.187676018177,1458.9097566499454,,,0,,relleno
9108.395778307977,24610.776118881786,1580.2526230601145,,,0,,relleno
8918.033047682049,24995.11739573057,1302.9472963109313,,,0,,relleno
9019.147069073024,24653.26020112628,1461.5914916898914,,,0,,relleno
9146.191118684235,25099.77096397502,1580.1233189457614,,,0,,relleno
9103.392956508864,25221.326836502678,1586.284639848589,,,0,,relleno
8878.118626569067,24963.93375932569,1250.6013783136611,,,0,,relleno
8971.84722787376,25365.638448470756,1633.9057309301306,,,0,,relleno
8910.885249731531,24469.161629198865,1644.4650903220563,,,0,,relleno
9019.80053500605,25752.624838764837,1507.0680294986437,,,0,,relleno
9179.89620016335,24476.000210639857,1611.8757993527786,,,0,,relleno
8866.530574615006,25498.20144392533,1546.8366595002944,,,0,,relleno
8978.96774748573,25516.639339923942,1704.6586188137574,,,0,,relleno
9149.050058225252,25002.004499676543,1637.2101294356582,,,0,,relleno
8916.359891434406,25325.588868943454,1558.8555436247668,,,0,,relleno
8973.541415649455,24770.106676510008,1784.9559741233616,,,0,,relleno
9064.518848375203,25554.726771503192,1546.4702481739478,,,0,,relleno
9146.246231919813,24585.671280465365,1520.1806991511892,,,0,,relleno
9033.356945972952,24594.943415588277,1694.5608342081014,,,0,,relleno
8877.733088555906,24738.140475099768,1679.7884722373374,,,0,,relleno
8913.004029195832,25003.316475425512,1424.577725757622,,,0,,relleno
9034.33417031595,25896.304500760372,1701.8031182208538,,,0,,relleno
8995.472063276096,25834.707059860986,1539.8907384097083,,,0,,relleno
8966.241910251614,24508.3835339824,1621.8609408380398,,,0,,relleno
9030.46598481797,25978.43017569175,1663.594533548589,,,0,,relleno
9013.923223257889,26047.449553120732,1664.771664307272,,,0,,relleno
9031.58238447374,24687.232253990984,1467.2813867491957,,,0,,relleno
9105.865743936256,25861.34021245833,1646.4221142768492,,,0,,relleno
8970.069972077494,24451.819028271617,1392.3441062961758,,,0,,relleno
8910.251211766783,25792.849230511798,1512.230417216437,,,0,,relleno
9025.4376857446,24847.947428894997,1770.8799059596463,,,0,,relleno
9033.167856841768,24967.275691696992,1542.7417852668748,,,0,,relleno
8697.840622324009,25887.013382741075,1284.1802232631596,,,0,,relleno
9059.57331132704,25085.13021847296,1682.847980144829,,,0,,relleno
8874.947159176758,25758.88766253266,1363.9871729778847,,,0,,relleno
8941.569472678666,25765.06526522421,1515.4274111041736,,,0,,relleno
8902.415021696639,26419.77171046064,1524.3274892861393,,,0,,relleno
8891.778115591129,26055.374532610615,1459.9148822321831,,,0,,relleno
8964.616261719804,25088.43717472282,1331.0958678682057,,,0,,relleno
8966.361921230111,25241.556664637286,1528.9520408247286,,,0,,relleno
8805.623916606824,25724.11294353091,1434.886822383095,,,0,,relleno
8874.002436199326,24870.006105701344,1322.5716034953737,,,0,,relleno
8876.373710514965,25934.40529007182,1469.1387115290381,,,0,,relleno
9027.861107453036,25452.879522039333,1700.5134388905526,,,0,,relleno
8972.809056852724,25609.348853611526,1576.9031163188847,,,0,,relleno
8956.781454011661,26610.95386250111,1592.8816230978987,,,0,,relleno
8952.608071313183,24776.94508098824,1740.3028812387981,,,0,,relleno
